"ENTREZID","SYMBOL","ENSEMBL","chr","start","end","strand","width","Mark","Contrast","Log_signal_difference","AveExpr","t","P_value","FDR","B","Direction"
"1025","CDK9","ENSG00000136807","chr9",130545958,130549957,"+",4000,"H3K4me1","BG_vs_RPMI",0.117277758584698,4.05439764685659,0.323151335408077,0.7466259477098,0.999295880922878,-4.62802536780454,"UP"
"10290","SPEG","ENSG00000072195","chr2",220297565,220301564,"+",4000,"H3K4me1","BG_vs_RPMI",0.304328446261019,1.70060079033034,0.838557498017747,0.401852081591193,0.999295880922878,-4.60689943974241,"UP"
"10295","BCKDK","ENSG00000103507","chr16",31115428,31119427,"+",4000,"H3K4me1","BG_vs_RPMI",0.211025914563796,3.21648896222226,0.581468361264361,0.56101272816781,0.999295880922878,-4.6197804188869,"UP"
"10298","PAK4","ENSG00000130669","chr19",39614410,39618409,"+",4000,"H3K4me1","BG_vs_RPMI",0.0456154011224137,2.68567726682078,0.125690309618574,0.899994017940218,0.999295880922878,-4.63115247977573,"UP"
"10420","TESK2","ENSG00000070759","chr1",45954836,45958835,"-",4000,"H3K4me1","BG_vs_RPMI",0.218625845858365,3.35550114651814,0.602409484086688,0.546993200568302,0.999295880922878,-4.61890568539468,"UP"
"10461","MERTK","ENSG00000153208","chr2",112654184,112658183,"+",4000,"H3K4me1","BG_vs_RPMI",0.106841572972743,3.3168831068072,0.294395095880919,0.768496993822884,0.999295880922878,-4.62865193926105,"UP"
"10494","STK25","ENSG00000115694","chr2",242447146,242451145,"-",4000,"H3K4me1","BG_vs_RPMI",0.342112628602847,2.55040920157509,0.942669386993233,0.346002749195666,0.999295880922878,-4.6003562657989,"UP"
"10595","ERN2","ENSG00000134398","chr16",23722548,23726547,"-",4000,"H3K4me1","BG_vs_RPMI",-0.0442763205608145,1.4585669014134,-0.12200055909024,0.902915015868815,0.999295880922878,-4.63118472577931,"DOWN"
"10645","CAMKK2","ENSG00000110931","chr12",121734112,121738111,"-",4000,"H3K4me1","BG_vs_RPMI",0.242485787568708,2.67052228063617,0.668154021836256,0.504138695761055,0.999295880922878,-4.61595838127498,"UP"
"10733","PLK4","ENSG00000142731","chr4",128800048,128804047,"+",4000,"H3K4me1","BG_vs_RPMI",0.237016806421787,2.76772565196206,0.653084595354399,0.513802431212411,0.999295880922878,-4.61666088216818,"UP"
"10746","MAP3K2","ENSG00000169967","chr2",128144042,128148041,"-",4000,"H3K4me1","BG_vs_RPMI",0.0538478898203882,3.93686829894663,0.148374403760441,0.882067362551504,0.999295880922878,-4.63093312683486,"UP"
"10769","PLK2","ENSG00000145632","chr5",57753967,57757966,"-",4000,"H3K4me1","BG_vs_RPMI",0.285699222616381,2.82638583128186,0.787225868124488,0.431274772276052,0.999295880922878,-4.60984397411294,"UP"
"10783","NEK6","ENSG00000119408","chr9",127017885,127021884,"+",4000,"H3K4me1","BG_vs_RPMI",-0.0307285997458862,2.67340047457826,-0.0846706840490304,0.932534569954235,0.999295880922878,-4.63145693666327,"DOWN"
"10922","FASTK","ENSG00000164896","chr7",150775954,150779953,"-",4000,"H3K4me1","BG_vs_RPMI",0.216394903334997,3.73623899269892,0.596262265173697,0.551090545471607,0.999295880922878,-4.61916567012848,"UP"
"11011","TLK2","ENSG00000146872","chr17",60534019,60538018,"+",4000,"H3K4me1","BG_vs_RPMI",0.0835794930556752,1.43076546325168,0.23029792792438,0.817891862931765,0.999295880922878,-4.62983856299119,"UP"
"11035","RIPK3","ENSG00000129465","chr14",24807229,24811228,"-",4000,"H3K4me1","BG_vs_RPMI",0.258084804141055,3.27606716779081,0.711136110658888,0.477111126214231,0.999295880922878,-4.613866620357,"UP"
"11040","PIM2","ENSG00000102096","chrX",48774302,48778301,"-",4000,"H3K4me1","BG_vs_RPMI",0.161290454391291,2.67763389626863,0.444425493410837,0.656799483799488,0.999295880922878,-4.62474094527913,"UP"
"1111","CHEK1","ENSG00000149554","chr11",125493058,125497057,"+",4000,"H3K4me1","BG_vs_RPMI",0.0226442939401128,2.91868596578567,0.0623948983543693,0.950256720472574,0.999295880922878,-4.63157252472366,"UP"
"11113","CIT","ENSG00000122966","chr12",120313125,120317124,"-",4000,"H3K4me1","BG_vs_RPMI",0.246124063341214,2.42176378385692,0.678179057176772,0.497763402606084,0.999295880922878,-4.61548216160841,"UP"
"11177","BAZ1A","ENSG00000198604","chr14",35342854,35346853,"-",4000,"H3K4me1","BG_vs_RPMI",0.330678274989869,2.5980627118654,0.911162759614323,0.362356905951827,0.999295880922878,-4.60241709131738,"UP"
"11183","MAP4K5","ENSG00000012983","chr14",51025845,51029844,"-",4000,"H3K4me1","BG_vs_RPMI",0.175229704085244,2.77862032359135,0.482834201144916,0.629284347391938,0.999295880922878,-4.62348433682841,"UP"
"11184","MAP4K1","ENSG00000104814","chr19",39107523,39111522,"-",4000,"H3K4me1","BG_vs_RPMI",0.252149149161542,3.28216480843369,0.694780794388359,0.487300937220066,0.999295880922878,-4.61467793160604,"UP"
"11200","CHEK2","ENSG00000183765","chr22",29136411,29140410,"-",4000,"H3K4me1","BG_vs_RPMI",-0.00804971112482589,3.02045653104302,-0.0221804622720352,0.982306970464995,0.999295880922878,-4.63169252845203,"DOWN"
"11213","IRAK3","ENSG00000090376","chr12",66580975,66584974,"+",4000,"H3K4me1","BG_vs_RPMI",0.106745539278165,3.68505594118307,0.294130481200168,0.768699140312527,0.999295880922878,-4.62865743401405,"UP"
"112858","TP53RK","ENSG00000172315","chr20",45316084,45320083,"-",4000,"H3K4me1","BG_vs_RPMI",0.307286807014946,3.21090596008096,0.846709071170128,0.397293178075982,0.999295880922878,-4.60641473314176,"UP"
"11329","STK38","ENSG00000112079","chr6",36513257,36517256,"-",4000,"H3K4me1","BG_vs_RPMI",0.20694568958156,3.35694844274715,0.570225563246332,0.56861063344342,0.999295880922878,-4.6202372759906,"UP"
"1147","CHUK","ENSG00000213341","chr10",101987354,101991353,"-",4000,"H3K4me1","BG_vs_RPMI",0.21939883236668,3.05582766011913,0.604539398790287,0.545577064321238,0.999295880922878,-4.6188149827424,"UP"
"114783","LMTK3","ENSG00000142235","chr19",49015193,49019192,"-",4000,"H3K4me1","BG_vs_RPMI",0.197708479517322,2.62146071463887,0.544773023875468,0.585991103097879,0.999295880922878,-4.62123859931575,"UP"
"115701","ALPK2","ENSG00000198796","chr18",56294324,56298323,"-",4000,"H3K4me1","BG_vs_RPMI",0.0624255251184858,1.52265629571319,0.172009527203066,0.863453381980552,0.999295880922878,-4.63066595080107,"UP"
"1195","CLK1","ENSG00000013441","chr2",201727415,201731414,"-",4000,"H3K4me1","BG_vs_RPMI",0.190142168406211,3.37963964063045,0.523924539310488,0.60040889391539,0.999295880922878,-4.6220247362658,"UP"
"1196","CLK2","ENSG00000176444","chr1",155246283,155250282,"-",4000,"H3K4me1","BG_vs_RPMI",0.10207678021707,2.81393890394337,0.281266015307416,0.778545401688594,0.999295880922878,-4.62891860676949,"UP"
"1198","CLK3","ENSG00000179335","chr15",74898713,74902712,"+",4000,"H3K4me1","BG_vs_RPMI",0.0988769441319606,1.44584997469814,0.272449072380907,0.785314469728281,0.999295880922878,-4.62909086234378,"UP"
"120892","LRRK2","ENSG00000188906","chr12",40588546,40592545,"+",4000,"H3K4me1","BG_vs_RPMI",0.181915189271605,3.31668784887966,0.50125562641681,0.616265225272776,0.999295880922878,-4.62284470970881,"UP"
"122011","CSNK1A1L","ENSG00000180138","chr13",37677802,37681801,"-",4000,"H3K4me1","BG_vs_RPMI",0.159680364711505,1.19879424826766,0.439988994654135,0.660008848574154,0.999295880922878,-4.62487938640115,"UP"
"1263","PLK3","ENSG00000173846","chr1",45264049,45268048,"+",4000,"H3K4me1","BG_vs_RPMI",0.108285558120242,2.92503499927135,0.298373904261597,0.765459378737683,0.999295880922878,-4.62856872315204,"UP"
"127933","UHMK1","ENSG00000152332","chr1",162465041,162469040,"+",4000,"H3K4me1","BG_vs_RPMI",-0.000320323371947762,2.78886073730051,-0.000882630488990634,0.999295880922878,0.999295880922878,-4.63170985938075,"DOWN"
"130399","ACVR1C","ENSG00000123612","chr2",158483377,158487376,"-",4000,"H3K4me1","BG_vs_RPMI",0.0320914548897848,2.50292160681185,0.0884259439127372,0.92955001670383,0.999295880922878,-4.63143400172894,"UP"
"131890","GRK7","ENSG00000114124","chr3",141455316,141459315,"+",4000,"H3K4me1","BG_vs_RPMI",0.12818303316419,3.60622699890106,0.353200119473212,0.723988346987641,0.999295880922878,-4.6273082867817,"UP"
"1326","MAP3K8","ENSG00000107968","chr10",30720950,30724949,"+",4000,"H3K4me1","BG_vs_RPMI",-0.0592125450597227,2.94505833820437,-0.163156366900902,0.870417430455707,0.999295880922878,-4.63077064606716,"DOWN"
"139728","PNCK","ENSG00000130822","chrX",152952466,152956465,"-",4000,"H3K4me1","BG_vs_RPMI",-0.214337561989509,2.23187694901938,-0.590593393162432,0.554882397956468,0.999295880922878,-4.61940306069364,"DOWN"
"140469","MYO3B","ENSG00000071909","chr2",171032655,171036654,"+",4000,"H3K4me1","BG_vs_RPMI",-0.388581359158435,1.2751810267418,-1.07071099108743,0.284472688456811,0.999295880922878,-4.59126036247084,"DOWN"
"140609","NEK7","ENSG00000151414","chr1",198124124,198128123,"+",4000,"H3K4me1","BG_vs_RPMI",0.0272675056189433,2.33523202808992,0.0751338613591008,0.940118285557447,0.999295880922878,-4.63151070934973,"UP"
"140803","TRPM6","ENSG00000119121","chr9",77501011,77505010,"-",4000,"H3K4me1","BG_vs_RPMI",0.28135422689944,2.54999508960764,0.77525351134332,0.438312808096085,0.999295880922878,-4.61050400284729,"UP"
"140901","STK35","ENSG00000125834","chr20",2080473,2084472,"+",4000,"H3K4me1","BG_vs_RPMI",0.248652837411412,2.80910363533474,0.685146931798451,0.493357706310722,0.999295880922878,-4.61514698867594,"UP"
"1432","MAPK14","ENSG00000112062","chr6",35993529,35997528,"+",4000,"H3K4me1","BG_vs_RPMI",0.194414347151868,1.944723014594,0.535696253601602,0.592248389835548,0.999295880922878,-4.62158462844852,"UP"
"1436","CSF1R","ENSG00000182578","chr5",149490936,149494935,"-",4000,"H3K4me1","BG_vs_RPMI",0.306194897127548,3.93874182544577,0.843700383568009,0.398972189797931,0.999295880922878,-4.60659418084638,"UP"
"1445","CSK","ENSG00000103653","chr15",75072421,75076420,"+",4000,"H3K4me1","BG_vs_RPMI",0.220550217127768,3.82220078243068,0.607711965589004,0.543471071605067,0.999295880922878,-4.61867928508371,"UP"
"1452","CSNK1A1","ENSG00000113712","chr5",148929035,148933034,"-",4000,"H3K4me1","BG_vs_RPMI",0.127489267771084,2.52458218741011,0.351288493467159,0.725421558848286,0.999295880922878,-4.62735580343073,"UP"
"1453","CSNK1D","ENSG00000141551","chr17",80229577,80233576,"-",4000,"H3K4me1","BG_vs_RPMI",0.389297585713797,3.29617659169677,1.07268450738424,0.283586277053701,0.999295880922878,-4.59111111329925,"UP"
"1454","CSNK1E","ENSG00000213923","chr22",38712090,38716089,"-",4000,"H3K4me1","BG_vs_RPMI",0.313208996912494,3.17371887784817,0.863027285271658,0.388261261221327,0.999295880922878,-4.60543033525743,"UP"
"1455","CSNK1G2","ENSG00000133275","chr19",1939171,1943170,"+",4000,"H3K4me1","BG_vs_RPMI",0.137565040559236,3.01984545270968,0.379051638594189,0.704703489467296,0.999295880922878,-4.62664038071272,"UP"
"1456","CSNK1G3","ENSG00000151292","chr5",122845871,122849870,"+",4000,"H3K4me1","BG_vs_RPMI",-0.0250123858369897,2.7951570325409,-0.06892002356208,0.945062521319423,0.999295880922878,-4.63154229237919,"DOWN"
"1457","CSNK2A1","ENSG00000101266","chr20",522480,526479,"-",4000,"H3K4me1","BG_vs_RPMI",0.12211415463325,3.05353715936426,0.336477714258704,0.736558003685728,0.999295880922878,-4.6277152113476,"UP"
"1459","CSNK2A2","ENSG00000070770","chr16",58230011,58234010,"-",4000,"H3K4me1","BG_vs_RPMI",-0.148086245926211,2.99582508545593,-0.40804214459866,0.683301320312291,0.999295880922878,-4.62583527821175,"DOWN"
"146057","TTBK2","ENSG00000128881","chr15",43211008,43215007,"-",4000,"H3K4me1","BG_vs_RPMI",0.357705390674341,3.14634904272859,0.985634241940259,0.324472541796568,0.999295880922878,-4.59743307161181,"UP"
"147746","HIPK4","ENSG00000160396","chr19",40894089,40898088,"-",4000,"H3K4me1","BG_vs_RPMI",0.0209391905830012,2.03392333522294,0.0576965955089796,0.953998036586478,0.999295880922878,-4.63159243247247,"UP"
"149420","PDIK1L","ENSG00000175087","chr1",26435656,26439655,"+",4000,"H3K4me1","BG_vs_RPMI",0.152319441421456,2.95979817849846,0.4197064430457,0.674760384744909,0.999295880922878,-4.62549461442515,"UP"
"150094","SIK1","ENSG00000142178","chr21",44845012,44849011,"-",4000,"H3K4me1","BG_vs_RPMI",0.209845908418199,3.21442632297455,0.578216930077907,0.563204989131928,0.999295880922878,-4.61991345930891,"UP"
"152110","NEK10","ENSG00000163491","chr3",27408952,27412951,"-",4000,"H3K4me1","BG_vs_RPMI",0.163030328948551,2.39793900713863,0.449219606066179,0.653338532881213,0.999295880922878,-4.62458978342467,"UP"
"1612","DAPK1","ENSG00000196730","chr9",90110143,90114142,"+",4000,"H3K4me1","BG_vs_RPMI",0.176051801814878,3.5067653718851,0.485099438666275,0.627677074082033,0.999295880922878,-4.62340697473232,"UP"
"1613","DAPK3","ENSG00000167657","chr19",3969122,3973121,"-",4000,"H3K4me1","BG_vs_RPMI",0.158742465469344,2.93746847221989,0.437404673498614,0.661881242587958,0.999295880922878,-4.62495939006504,"UP"
"166614","DCLK2","ENSG00000170390","chr4",150997597,151001596,"+",4000,"H3K4me1","BG_vs_RPMI",0.215790035234785,2.77044024047122,0.59459558995166,0.552204043066425,0.999295880922878,-4.61923569943127,"UP"
"167359","NIM1K","ENSG00000177453","chr5",43190173,43194172,"+",4000,"H3K4me1","BG_vs_RPMI",-0.0364773928274547,3.22795710717904,-0.100511114354935,0.919952072535311,0.999295880922878,-4.63135343813592,"DOWN"
"169436","STKLD1","ENSG00000198870","chr9",136241237,136245236,"+",4000,"H3K4me1","BG_vs_RPMI",0.11418629549398,2.633183562624,0.314633007310863,0.753084336485002,0.999295880922878,-4.62821705677059,"UP"
"1760","DMPK","ENSG00000104936","chr19",46286972,46290971,"-",4000,"H3K4me1","BG_vs_RPMI",0.114573139636685,1.3503539468722,0.315698931513531,0.752275220737779,0.999295880922878,-4.62819335042919,"UP"
"1859","DYRK1A","ENSG00000157540","chr21",38735875,38739874,"+",4000,"H3K4me1","BG_vs_RPMI",0.0502232724692577,2.71637337122647,0.138387003323254,0.889953255082456,0.999295880922878,-4.63103417817175,"UP"
"1956","EGFR","ENSG00000146648","chr7",55084710,55088709,"+",4000,"H3K4me1","BG_vs_RPMI",-0.105064569393707,1.39546365831038,-0.289498676589484,0.772240042320674,0.999295880922878,-4.62875281374862,"DOWN"
"1969","EPHA2","ENSG00000142627","chr1",16480565,16484564,"-",4000,"H3K4me1","BG_vs_RPMI",0.249206097644791,3.68166702150628,0.686671404856279,0.492396596486887,0.999295880922878,-4.61507320075819,"UP"
"197259","MLKL","ENSG00000168404","chr16",74732859,74736858,"-",4000,"H3K4me1","BG_vs_RPMI",-0.0231115288571817,3.55718680857764,-0.0636823341752974,0.949231707624945,0.999295880922878,-4.6315667976713,"DOWN"
"2011","MARK2","ENSG00000072518","chr11",63604400,63608399,"+",4000,"H3K4me1","BG_vs_RPMI",0.125107593842267,3.70941669170897,0.344725943842305,0.730349030082182,0.999295880922878,-4.62751696435395,"UP"
"202374","STK32A","ENSG00000169302","chr5",146612526,146616525,"+",4000,"H3K4me1","BG_vs_RPMI",-0.0965024693204048,2.03467704719432,-0.265906359461535,0.790348090094309,0.999295880922878,-4.62921514080348,"DOWN"
"203054","ADCK5","ENSG00000173137","chr8",145594790,145598789,"+",4000,"H3K4me1","BG_vs_RPMI",0.183336378721948,3.25496919688621,0.50517162271729,0.613512960458351,0.999295880922878,-4.62270565248408,"UP"
"203447","NRK","ENSG00000123572","chrX",105064532,105068531,"+",4000,"H3K4me1","BG_vs_RPMI",0.211991978836145,1.18186598181926,0.584130289352575,0.559221020068373,0.999295880922878,-4.61967094406363,"UP"
"2041","EPHA1","ENSG00000146904","chr7",143103950,143107949,"-",4000,"H3K4me1","BG_vs_RPMI",0.263663590924314,4.33357056154877,0.726508099522958,0.467641380330576,0.999295880922878,-4.61308687934256,"UP"
"2042","EPHA3","ENSG00000044524","chr3",89154771,89158770,"+",4000,"H3K4me1","BG_vs_RPMI",0.222282177088109,2.26741672857347,0.612484270080597,0.540310799121212,0.999295880922878,-4.61847382534838,"UP"
"2043","EPHA4","ENSG00000116106","chr2",222436923,222440922,"-",4000,"H3K4me1","BG_vs_RPMI",0.058629360987883,3.01674314503559,0.161549440627088,0.871682562022447,0.999295880922878,-4.63078905611453,"UP"
"2045","EPHA7","ENSG00000135333","chr6",94127406,94131405,"-",4000,"H3K4me1","BG_vs_RPMI",0.201524799871429,3.11327484927171,0.55528864963143,0.578780540193054,0.999295880922878,-4.62083044813862,"UP"
"2046","EPHA8","ENSG00000070886","chr1",22887982,22891981,"+",4000,"H3K4me1","BG_vs_RPMI",-0.445282974469404,1.5880371958899,-1.22694865224891,0.220035592722841,0.999295880922878,-4.57859433798642,"DOWN"
"2047","EPHB1","ENSG00000154928","chr3",134332207,134336206,"+",4000,"H3K4me1","BG_vs_RPMI",0.0813478112453216,1.36056590190143,0.224148671953557,0.822672331139058,0.999295880922878,-4.62993716240383,"UP"
"2048","EPHB2","ENSG00000133216","chr1",23035332,23039331,"+",4000,"H3K4me1","BG_vs_RPMI",-0.00597247163803649,3.86286464058201,-0.0164567622097288,0.986872197926207,0.999295880922878,-4.63170033127379,"DOWN"
"204851","HIPK1","ENSG00000163349","chr1",114469946,114473945,"+",4000,"H3K4me1","BG_vs_RPMI",0.131534433024826,3.0536571898414,0.362434686653902,0.71707858779099,0.999295880922878,-4.62707511451311,"UP"
"2049","EPHB3","ENSG00000182580","chr3",184277573,184281572,"+",4000,"H3K4me1","BG_vs_RPMI",0.0978421749853826,3.23429828311838,0.269597832422102,0.787506973247987,0.999295880922878,-4.62914539285079,"UP"
"2050","EPHB4","ENSG00000196411","chr7",100423146,100427145,"-",4000,"H3K4me1","BG_vs_RPMI",0.10718988749193,3.08363633978132,0.2953548541793,0.767763940163631,0.999295880922878,-4.62863196831279,"UP"
"2051","EPHB6","ENSG00000106123","chr7",142550823,142554822,"+",4000,"H3K4me1","BG_vs_RPMI",0.449493673873759,3.05085649700919,1.23855096416159,0.215706795011857,0.999295880922878,-4.57758504240044,"UP"
"2064","ERBB2","ENSG00000141736","chr17",37842167,37846166,"+",4000,"H3K4me1","BG_vs_RPMI",0.390707895127844,2.80570445923535,1.07657052444312,0.281846338069995,0.999295880922878,-4.59081642590889,"UP"
"2065","ERBB3","ENSG00000065361","chr12",56468583,56472582,"+",4000,"H3K4me1","BG_vs_RPMI",-0.490600797593702,2.1912798217952,-1.35181900479601,0.176638253476291,0.999295880922878,-4.56723271299953,"DOWN"
"2066","ERBB4","ENSG00000178568","chr2",213401566,213405565,"-",4000,"H3K4me1","BG_vs_RPMI",0.0231944488387525,2.36596647235434,0.0639108148616611,0.94904980776926,0.999295880922878,-4.63156576907312,"UP"
"207","AKT1","ENSG00000142208","chr14",105260097,105264096,"-",4000,"H3K4me1","BG_vs_RPMI",0.197260684474704,3.36596201413192,0.543539153380693,0.586839895527702,0.999295880922878,-4.62128597897856,"UP"
"208","AKT2","ENSG00000105221","chr19",40789444,40793443,"-",4000,"H3K4me1","BG_vs_RPMI",-0.00834310108508385,2.98016286345921,-0.0229888794740421,0.981662219586609,0.999295880922878,-4.63169124005948,"DOWN"
"2081","ERN1","ENSG00000178607","chr17",62205505,62209504,"-",4000,"H3K4me1","BG_vs_RPMI",0.155127290389748,3.61887225047297,0.427443290634516,0.669118204017564,0.999295880922878,-4.62526335836725,"UP"
"2185","PTK2B","ENSG00000120899","chr8",27166999,27170998,"+",4000,"H3K4me1","BG_vs_RPMI",0.0854965232613472,3.10240499031413,0.235580181596828,0.813790806078998,0.999295880922878,-4.62975173485953,"UP"
"2241","FER","ENSG00000151422","chr5",108081542,108085541,"+",4000,"H3K4me1","BG_vs_RPMI",0.27184725970426,2.7042968711783,0.749057673514578,0.453940598750989,0.999295880922878,-4.6119128855183,"UP"
"2242","FES","ENSG00000182511","chr15",91424925,91428924,"+",4000,"H3K4me1","BG_vs_RPMI",0.28372154114903,3.27109983994436,0.781776493793852,0.434470060828452,0.999295880922878,-4.6101456489848,"UP"
"225689","MAPK15","ENSG00000181085","chr8",144796510,144800509,"+",4000,"H3K4me1","BG_vs_RPMI",0.130249032339011,2.69945011862069,0.358892847577434,0.71972606361386,0.999295880922878,-4.62716525714485,"UP"
"2260","FGFR1","ENSG00000077782","chr8",38324353,38328352,"-",4000,"H3K4me1","BG_vs_RPMI",0.116730704675577,2.5373924342568,0.321643963478344,0.747767518745215,0.999295880922878,-4.62805966125498,"UP"
"2261","FGFR3","ENSG00000068078","chr4",1793020,1797019,"+",4000,"H3K4me1","BG_vs_RPMI",0.183007990503452,2.91727715234853,0.504266770061339,0.614148432309407,0.999295880922878,-4.62273787998147,"UP"
"2263","FGFR2","ENSG00000066468","chr10",123355973,123359972,"-",4000,"H3K4me1","BG_vs_RPMI",0.0113963719248749,2.06421078411146,0.0314019712754891,0.974953171858715,0.999295880922878,-4.63167509460116,"UP"
